ramp,lane,time_30,queue_count_max,queue_len_max
S33_O,0,0 days 13:12:00,1,19.91469667
S33_O,1,0 days 13:12:00,0,0.0
S35_O,0,0 days 13:12:00,1,23.29396192
S35_O,1,0 days 13:12:00,0,0.0
S40_O,0,0 days 13:12:00,1,22.24409368
S40_O,1,0 days 13:12:00,1,22.60498608
S45_O,0,0 days 13:12:00,1,19.84907996
S45_O,1,0 days 13:12:00,1,19.68503796
S48_O,0,0 days 13:12:00,0,0.0
S50_O,0,0 days 13:12:00,1,21.48949997
S50_O,1,0 days 13:12:00,0,0.0
S53_O,0,0 days 13:12:00,1,19.68503764
S53_O,1,0 days 13:12:00,0,0.0
S58_O,0,0 days 13:12:00,1,23.45800376
S58_O,1,0 days 13:12:00,1,19.88188816
S59_O,0,0 days 13:12:00,1,21.19422454
S59_O,1,0 days 13:12:00,0,0.0
S64_O,0,0 days 13:12:00,0,0.0
S66_O,0,0 days 13:12:00,2,46.94876403
S66_O,1,0 days 13:12:00,2,51.11543083
S26_O,0,0 days 13:12:30,2,62.56561659
S26_O,1,0 days 13:12:30,2,54.59317559
S30_O,0,0 days 13:12:30,2,48.52362046
S33_O,0,0 days 13:12:30,1,19.84907987
S35_O,0,0 days 13:12:30,2,48.22834592
S35_O,1,0 days 13:12:30,1,22.08005112
S40_O,0,0 days 13:12:30,1,20.99737448
S40_O,1,0 days 13:12:30,2,52.16534742
S45_O,0,0 days 13:12:30,1,20.86614036
S45_O,1,0 days 13:12:30,1,20.37401436
S48_O,0,0 days 13:12:30,1,19.75063771
S50_O,0,0 days 13:12:30,1,20.50524797
S50_O,1,0 days 13:12:30,1,19.84907997
S53_O,0,0 days 13:12:30,1,21.58792484
S53_O,1,0 days 13:12:30,1,19.98031324
S58_O,0,0 days 13:12:30,1,27.29658636
S58_O,1,0 days 13:12:30,1,21.25984096
S59_O,0,0 days 13:12:30,1,19.68503814
S59_O,1,0 days 13:12:30,0,0.0
S64_O,0,0 days 13:12:30,0,0.0
S66_O,0,0 days 13:12:30,2,51.83721563
S66_O,1,0 days 13:12:30,2,56.39758323
S26_O,0,0 days 13:13:00,1,19.78346319
S26_O,1,0 days 13:13:00,1,19.88188839
S30_O,0,0 days 13:13:00,2,46.35826606
S30_O,1,0 days 13:13:00,1,21.71915766
S33_O,0,0 days 13:13:00,1,21.35826627
S35_O,0,0 days 13:13:00,1,19.81627152
S35_O,1,0 days 13:13:00,1,19.68503792
S40_O,0,0 days 13:13:00,1,19.68503848
S40_O,1,0 days 13:13:00,2,47.37532808
S45_O,0,0 days 13:13:00,1,21.22703276
S45_O,1,0 days 13:13:00,1,21.62073356
S48_O,0,0 days 13:13:00,0,0.0
S50_O,0,0 days 13:13:00,1,20.40682277
S50_O,1,0 days 13:13:00,1,19.16010357
S53_O,0,0 days 13:13:00,1,19.71784604
S53_O,1,0 days 13:13:00,0,0.0
S58_O,0,0 days 13:13:00,1,21.35826616
S58_O,1,0 days 13:13:00,0,0.0
S59_O,0,0 days 13:13:00,1,21.25984134
S64_O,0,0 days 13:13:00,0,0.0
S66_O,0,0 days 13:13:00,2,51.80440723
S66_O,1,0 days 13:13:00,2,50.22960403
S26_O,0,0 days 13:13:30,1,34.31758439
S26_O,1,0 days 13:13:30,2,49.99999959
S30_O,0,0 days 13:13:30,1,20.37401326
S30_O,1,0 days 13:13:30,0,0.0
S33_O,0,0 days 13:13:30,1,22.24409307
S33_O,1,0 days 13:13:30,0,0.0
S35_O,0,0 days 13:13:30,0,0.0
S35_O,1,0 days 13:13:30,0,0.0
S40_O,0,0 days 13:13:30,1,20.14435608
S40_O,1,0 days 13:13:30,1,21.29265008
S45_O,0,0 days 13:13:30,2,46.98162676
S45_O,1,0 days 13:13:30,1,20.04593036
S48_O,0,0 days 13:13:30,0,0.0
S50_O,0,0 days 13:13:30,1,21.12860757
S50_O,1,0 days 13:13:30,1,20.34120597
S53_O,0,0 days 13:13:30,2,50.29527484
S53_O,1,0 days 13:13:30,1,20.20997204
S58_O,0,0 days 13:13:30,1,22.60498536
S58_O,1,0 days 13:13:30,1,19.81627136
S59_O,0,0 days 13:13:30,1,20.60367334
S59_O,1,0 days 13:13:30,0,0.0
S64_O,0,0 days 13:13:30,0,0.0
S66_O,0,0 days 13:13:30,1,18.17579723
S66_O,1,0 days 13:13:30,2,46.16136243
S26_O,0,0 days 13:14:00,2,48.95013079
S26_O,1,0 days 13:14:00,1,19.68503799
S30_O,0,0 days 13:14:00,2,49.93438166
S30_O,1,0 days 13:14:00,1,20.66928886
S33_O,0,0 days 13:14:00,1,21.75196707
S33_O,1,0 days 13:14:00,0,0.0
S35_O,0,0 days 13:14:00,0,0.0
S40_O,0,0 days 13:14:00,1,21.91600968
S40_O,1,0 days 13:14:00,0,0.0
S45_O,0,0 days 13:14:00,1,23.03149476
S45_O,1,0 days 13:14:00,1,20.93175716
S48_O,0,0 days 13:14:00,0,0.0
S50_O,0,0 days 13:14:00,1,19.71784637
S50_O,1,0 days 13:14:00,0,0.0
S53_O,0,0 days 13:14:00,1,22.53936844
S53_O,1,0 days 13:14:00,1,21.12860724
S58_O,0,0 days 13:14:00,1,20.76771496
S58_O,1,0 days 13:14:00,1,20.80052336
S59_O,0,0 days 13:14:00,1,19.71784654
S59_O,1,0 days 13:14:00,1,19.78346334
S64_O,0,0 days 13:14:00,1,20.04593064
S66_O,0,0 days 13:14:00,2,48.42514203
S66_O,1,0 days 13:14:00,2,55.21648083
S26_O,0,0 days 13:14:30,1,34.54724319
S26_O,1,0 days 13:14:30,1,19.94750519
S30_O,0,0 days 13:14:30,1,19.88188726
S30_O,1,0 days 13:14:30,0,0.0
S33_O,0,0 days 13:14:30,1,20.66928987
S35_O,0,0 days 13:14:30,1,20.20997232
S35_O,1,0 days 13:14:30,1,16.99474912
S40_O,0,0 days 13:14:30,2,47.27690288
S40_O,1,0 days 13:14:30,1,23.09711208
S45_O,0,0 days 13:14:30,1,20.27558916
S45_O,1,0 days 13:14:30,1,23.52362076
S48_O,0,0 days 13:14:30,1,19.71782931
S50_O,0,0 days 13:14:30,1,21.25984117
S50_O,1,0 days 13:14:30,1,20.60367317
S53_O,0,0 days 13:14:30,1,21.42388284
S53_O,1,0 days 13:14:30,0,0.0
S58_O,0,0 days 13:14:30,1,23.16272816
S58_O,1,0 days 13:14:30,0,0.0
S59_O,0,0 days 13:14:30,1,21.45669174
S59_O,1,0 days 13:14:30,0,0.0
S64_O,0,0 days 13:14:30,0,0.0
S66_O,0,0 days 13:14:30,2,51.54194003
S66_O,1,0 days 13:14:30,2,53.77291123
S26_O,0,0 days 13:15:00,1,23.88451319
S26_O,1,0 days 13:15:00,1,21.06299079
S30_O,0,0 days 13:15:00,1,20.99737286
S30_O,1,0 days 13:15:00,0,0.0
S33_O,0,0 days 13:15:00,1,19.71784627
S35_O,0,0 days 13:15:00,1,22.70341072
S35_O,1,0 days 13:15:00,0,0.0
S40_O,0,0 days 13:15:00,1,20.50524848
S40_O,1,0 days 13:15:00,2,49.83595102
S45_O,0,0 days 13:15:00,1,20.24278076
S45_O,1,0 days 13:15:00,1,20.30839756
S48_O,0,0 days 13:15:00,0,0.0
S50_O,0,0 days 13:15:00,1,22.47375197
S50_O,1,0 days 13:15:00,1,19.78346317
S53_O,0,0 days 13:15:00,1,21.85039204
S53_O,1,0 days 13:15:00,1,20.43963084
S58_O,0,0 days 13:15:00,1,22.86745256
S58_O,1,0 days 13:15:00,1,19.68503776
S59_O,0,0 days 13:15:00,1,21.85039254
S59_O,1,0 days 13:15:00,0,0.0
S64_O,0,0 days 13:15:00,1,20.07873904
S66_O,0,0 days 13:15:00,2,59.97369863
S66_O,1,0 days 13:15:00,2,47.37527323
S26_O,0,0 days 13:15:30,2,47.63779479
S26_O,1,0 days 13:15:30,1,22.01443439
S30_O,0,0 days 13:15:30,1,21.52230726
S30_O,1,0 days 13:15:30,0,0.0
S33_O,0,0 days 13:15:30,1,19.98031347
S33_O,1,0 days 13:15:30,0,0.0
S35_O,0,0 days 13:15:30,1,22.04724272
S35_O,1,0 days 13:15:30,1,19.68503792
S40_O,0,0 days 13:15:30,1,26.27952668
S40_O,1,0 days 13:15:30,3,74.21259222
S45_O,0,0 days 13:15:30,2,48.85170556
S45_O,1,0 days 13:15:30,2,49.24540636
S48_O,0,0 days 13:15:30,3,77.52623011
S50_O,0,0 days 13:15:30,2,52.78871357
S50_O,1,0 days 13:15:30,1,22.60498557
S53_O,0,0 days 13:15:30,1,20.83333164
S53_O,1,0 days 13:15:30,1,26.24671744
S58_O,0,0 days 13:15:30,2,58.16929096
S58_O,1,0 days 13:15:30,1,20.37401416
S59_O,0,0 days 13:15:30,1,20.66929014
S59_O,1,0 days 13:15:30,0,0.0
S64_O,0,0 days 13:15:30,1,21.32545824
S64_O,1,0 days 13:15:30,1,16.40419824
S66_O,0,0 days 13:15:30,2,52.69023403
S66_O,1,0 days 13:15:30,2,48.26110003
S26_O,0,0 days 13:16:00,1,20.04593039
S26_O,1,0 days 13:16:00,1,19.68503799
S30_O,0,0 days 13:16:00,2,51.50918486
S30_O,1,0 days 13:16:00,0,0.0
S33_O,0,0 days 13:16:00,1,21.25984107
S35_O,0,0 days 13:16:00,1,19.78346312
S35_O,1,0 days 13:16:00,1,19.68503792
S40_O,0,0 days 13:16:00,2,51.77164662
S40_O,1,0 days 13:16:00,2,48.49081367
S45_O,0,0 days 13:16:00,1,20.37401436
S45_O,1,0 days 13:16:00,1,21.42388316
S48_O,0,0 days 13:16:00,1,19.68502091
S50_O,0,0 days 13:16:00,1,22.76902757
S50_O,1,0 days 13:16:00,1,19.81627157
S53_O,0,0 days 13:16:00,1,21.71915844
S53_O,1,0 days 13:16:00,0,0.0
S58_O,0,0 days 13:16:00,1,19.94750496
S58_O,1,0 days 13:16:00,1,23.06430296
S59_O,0,0 days 13:16:00,1,22.67060254
S59_O,1,0 days 13:16:00,1,22.08005134
S64_O,0,0 days 13:16:00,1,19.68503824
S64_O,1,0 days 13:16:00,1,16.40419824
S66_O,0,0 days 13:16:00,2,55.67579843
S66_O,1,0 days 13:16:00,3,104.2978472
S26_O,0,0 days 13:16:30,2,48.45800479
S26_O,1,0 days 13:16:30,2,53.08398919
S30_O,0,0 days 13:16:30,2,51.41075966
S30_O,1,0 days 13:16:30,1,20.17716286
S33_O,0,0 days 13:16:30,1,21.71915867
S33_O,1,0 days 13:16:30,0,0.0
S35_O,0,0 days 13:16:30,1,20.99737392
S35_O,1,0 days 13:16:30,1,21.39107472
S40_O,0,0 days 13:16:30,3,73.65484942
S40_O,1,0 days 13:16:30,2,47.90026248
S45_O,0,0 days 13:16:30,1,20.27558916
S45_O,1,0 days 13:16:30,0,0.0
S48_O,0,0 days 13:16:30,1,19.75063771
S50_O,0,0 days 13:16:30,1,19.81627157
S50_O,1,0 days 13:16:30,1,22.17847637
S53_O,0,0 days 13:16:30,1,23.35957844
S53_O,1,0 days 13:16:30,1,19.71784604
S58_O,0,0 days 13:16:30,1,21.88320056
S58_O,1,0 days 13:16:30,1,20.34120576
S59_O,0,0 days 13:16:30,1,21.06299094
S59_O,1,0 days 13:16:30,1,27.59186234
S64_O,0,0 days 13:16:30,1,19.68503824
S66_O,0,0 days 13:16:30,2,54.46188763
S66_O,1,0 days 13:16:30,2,47.67054883
S26_O,0,0 days 13:17:00,2,51.47637759
S26_O,1,0 days 13:17:00,1,22.76902759
S30_O,0,0 days 13:17:00,1,23.32676926
S30_O,1,0 days 13:17:00,1,19.68503686
S33_O,0,0 days 13:17:00,1,23.22834507
S33_O,1,0 days 13:17:00,0,0.0
S35_O,0,0 days 13:17:00,1,22.27690152
S35_O,1,0 days 13:17:00,1,20.37401432
S40_O,0,0 days 13:17:00,1,20.86614088
S40_O,1,0 days 13:17:00,2,48.22834648
S45_O,0,0 days 13:17:00,2,52.49343796
S45_O,1,0 days 13:17:00,1,21.03018236
S48_O,0,0 days 13:17:00,0,0.0
S50_O,0,0 days 13:17:00,1,20.76771517
S50_O,1,0 days 13:17:00,0,0.0
S53_O,0,0 days 13:17:00,1,20.11154684
S53_O,1,0 days 13:17:00,1,20.70209804
S58_O,0,0 days 13:17:00,1,22.60498536
S58_O,1,0 days 13:17:00,1,21.52230816
S59_O,0,0 days 13:17:00,1,20.24278094
S59_O,1,0 days 13:17:00,0,0.0
S64_O,0,0 days 13:17:00,1,19.75065504
S66_O,0,0 days 13:17:00,1,21.94876323
S66_O,1,0 days 13:17:00,3,103.5760624
S26_O,0,0 days 13:17:30,0,0.0
S26_O,1,0 days 13:17:30,1,18.24146839
S30_O,0,0 days 13:17:30,1,23.22834406
S30_O,1,0 days 13:17:30,0,0.0
S33_O,0,0 days 13:17:30,1,18.96325307
S33_O,1,0 days 13:17:30,0,0.0
S35_O,0,0 days 13:17:30,1,20.30839752
S35_O,1,0 days 13:17:30,0,0.0
S40_O,0,0 days 13:17:30,1,20.63648208
S40_O,1,0 days 13:17:30,1,21.29265008
S45_O,0,0 days 13:17:30,1,22.47375196
S45_O,1,0 days 13:17:30,0,0.0
S48_O,0,0 days 13:17:30,1,22.76901051
S50_O,0,0 days 13:17:30,2,49.08136437
S50_O,1,0 days 13:17:30,1,21.06299077
S53_O,0,0 days 13:17:30,1,20.80052324
S53_O,1,0 days 13:17:30,1,16.40419764
S58_O,0,0 days 13:17:30,1,21.98162576
S58_O,1,0 days 13:17:30,1,20.11154696
S59_O,0,0 days 13:17:30,1,22.80183614
S59_O,1,0 days 13:17:30,0,0.0
S64_O,0,0 days 13:17:30,0,0.0
S66_O,0,0 days 13:17:30,4,135.859528
S66_O,1,0 days 13:17:30,2,49.86871163
S26_O,0,0 days 13:18:00,1,33.39894919
S26_O,1,0 days 13:18:00,1,22.57217719
S30_O,0,0 days 13:18:00,2,48.45800366
S30_O,1,0 days 13:18:00,0,0.0
S33_O,0,0 days 13:18:00,1,19.75065467
S33_O,1,0 days 13:18:00,0,0.0
S35_O,0,0 days 13:18:00,0,0.0
S35_O,1,0 days 13:18:00,0,0.0
S40_O,0,0 days 13:18:00,1,20.96456608
S40_O,1,0 days 13:18:00,1,19.68503848
S45_O,0,0 days 13:18:00,2,49.99999956
S45_O,1,0 days 13:18:00,0,0.0
S48_O,0,0 days 13:18:00,1,19.68502091
S50_O,0,0 days 13:18:00,1,20.89894877
S50_O,1,0 days 13:18:00,0,0.0
S53_O,0,0 days 13:18:00,1,20.20997204
S53_O,1,0 days 13:18:00,0,0.0
S58_O,0,0 days 13:18:00,1,20.63648136
S58_O,1,0 days 13:18:00,1,19.68503776
S59_O,0,0 days 13:18:00,0,0.0
S59_O,1,0 days 13:18:00,0,0.0
S64_O,0,0 days 13:18:00,1,20.11154744
S66_O,0,0 days 13:18:00,2,48.42514203
S66_O,1,0 days 13:18:00,2,50.45926283
S26_O,0,0 days 13:18:30,1,19.94750519
S26_O,1,0 days 13:18:30,0,0.0
S30_O,0,0 days 13:18:30,2,49.17978846
S30_O,1,0 days 13:18:30,0,0.0
S33_O,0,0 days 13:18:30,1,20.04593027
S35_O,0,0 days 13:18:30,1,18.37270192
S35_O,1,0 days 13:18:30,2,50.16404152
S40_O,0,0 days 13:18:30,2,49.27820822
S40_O,1,0 days 13:18:30,3,79.06823542
S45_O,0,0 days 13:18:30,1,20.40682276
S45_O,1,0 days 13:18:30,0,0.0
S48_O,0,0 days 13:18:30,1,20.50523091
S50_O,0,0 days 13:18:30,1,21.25984117
S50_O,1,0 days 13:18:30,1,22.50656037
S53_O,0,0 days 13:18:30,2,47.11286004
S53_O,1,0 days 13:18:30,1,20.86614004
S58_O,0,0 days 13:18:30,1,20.80052336
S58_O,1,0 days 13:18:30,0,0.0
S59_O,0,0 days 13:18:30,0,0.0
S59_O,1,0 days 13:18:30,0,0.0
S64_O,0,0 days 13:18:30,1,23.42519584
S66_O,0,0 days 13:18:30,2,53.18236003
S66_O,1,0 days 13:18:30,2,48.55637563
S26_O,0,0 days 13:19:00,2,53.21522279
S26_O,1,0 days 13:19:00,2,48.39238799
S30_O,0,0 days 13:19:00,2,50.03280686
S30_O,1,0 days 13:19:00,0,0.0
S33_O,0,0 days 13:19:00,1,19.98031347
S33_O,1,0 days 13:19:00,0,0.0
S35_O,0,0 days 13:19:00,1,20.17716392
S35_O,1,0 days 13:19:00,1,19.68503792
S40_O,0,0 days 13:19:00,1,19.88188888
S40_O,1,0 days 13:19:00,1,19.94750568
S45_O,0,0 days 13:19:00,1,20.89894876
S45_O,1,0 days 13:19:00,1,22.14566796
S48_O,0,0 days 13:19:00,1,19.71782931
S50_O,0,0 days 13:19:00,1,19.68503797
S50_O,1,0 days 13:19:00,0,0.0
S53_O,0,0 days 13:19:00,1,20.14435524
S53_O,1,0 days 13:19:00,0,0.0
S58_O,0,0 days 13:19:00,1,22.50656016
S58_O,1,0 days 13:19:00,1,22.60498536
S59_O,0,0 days 13:19:00,1,20.73490694
S59_O,1,0 days 13:19:00,0,0.0
S64_O,0,0 days 13:19:00,1,19.71784664
S66_O,0,0 days 13:19:00,1,20.34115163
S66_O,1,0 days 13:19:00,0,0.0
S26_O,0,0 days 13:19:30,2,47.99868719
S26_O,1,0 days 13:19:30,2,52.65747999
S30_O,0,0 days 13:19:30,1,21.81758286
S30_O,1,0 days 13:19:30,1,19.84907886
S33_O,0,0 days 13:19:30,1,20.53805627
S33_O,1,0 days 13:19:30,0,0.0
S35_O,0,0 days 13:19:30,1,23.03149472
S35_O,1,0 days 13:19:30,1,17.12598272
S40_O,0,0 days 13:19:30,2,51.50917942
S40_O,1,0 days 13:19:30,1,21.12860808
S45_O,0,0 days 13:19:30,1,20.89894876
S48_O,0,0 days 13:19:30,0,0.0
S50_O,0,0 days 13:19:30,1,22.04724277
S50_O,1,0 days 13:19:30,1,23.45800397
S53_O,0,0 days 13:19:30,1,22.76902724
S53_O,1,0 days 13:19:30,0,0.0
S58_O,0,0 days 13:19:30,1,20.83333176
S58_O,1,0 days 13:19:30,1,16.40419776
S59_O,0,0 days 13:19:30,1,21.91600934
S59_O,1,0 days 13:19:30,0,0.0
S64_O,0,0 days 13:19:30,0,0.0
S66_O,0,0 days 13:19:30,1,22.37527243
S66_O,1,0 days 13:19:30,2,47.34246483
S26_O,0,0 days 13:20:00,2,49.96719119
S26_O,1,0 days 13:20:00,1,19.68503799
S30_O,0,0 days 13:20:00,2,49.50787246
S33_O,0,0 days 13:20:00,1,21.06299067
S33_O,1,0 days 13:20:00,0,0.0
S35_O,0,0 days 13:20:00,0,0.0
S35_O,1,0 days 13:20:00,0,0.0
S40_O,0,0 days 13:20:00,2,49.04854942
S40_O,1,0 days 13:20:00,1,20.20997288
S45_O,0,0 days 13:20:00,1,22.30970996
S45_O,1,0 days 13:20:00,1,19.68503796
S48_O,0,0 days 13:20:00,0,0.0
S50_O,0,0 days 13:20:00,1,23.06430317
S50_O,1,0 days 13:20:00,0,0.0
S53_O,0,0 days 13:20:00,1,20.93175684
S58_O,0,0 days 13:20:00,1,22.90026096
S58_O,1,0 days 13:20:00,0,0.0
S59_O,0,0 days 13:20:00,1,20.53805654
S59_O,1,0 days 13:20:00,0,0.0
S64_O,0,0 days 13:20:00,1,19.81627184
S66_O,0,0 days 13:20:00,1,20.11149283
S66_O,1,0 days 13:20:00,4,118.7335432
S26_O,0,0 days 13:20:30,2,52.16535399
S26_O,1,0 days 13:20:30,3,74.96717968
S30_O,0,0 days 13:20:30,2,52.00131086
S30_O,1,0 days 13:20:30,0,0.0
S33_O,0,0 days 13:20:30,1,21.35826627
S33_O,1,0 days 13:20:30,0,0.0
S35_O,0,0 days 13:20:30,1,22.86745272
S35_O,1,0 days 13:20:30,1,27.06692772
S40_O,0,0 days 13:20:30,2,47.67060368
S40_O,1,0 days 13:20:30,1,21.52230888
S45_O,0,0 days 13:20:30,2,48.98293916
S45_O,1,0 days 13:20:30,3,80.38056801
S48_O,0,0 days 13:20:30,3,84.08791011
S50_O,0,0 days 13:20:30,2,54.23228317
S50_O,1,0 days 13:20:30,2,52.98556397
S53_O,0,0 days 13:20:30,1,22.08005084
S53_O,1,0 days 13:20:30,1,19.68503764
S58_O,0,0 days 13:20:30,1,33.07086496
S58_O,1,0 days 13:20:30,1,21.25984096
S59_O,0,0 days 13:20:30,1,20.80052374
S59_O,1,0 days 13:20:30,1,20.60367334
S64_O,0,0 days 13:20:30,0,0.0
S66_O,0,0 days 13:20:30,1,23.29390763
S66_O,1,0 days 13:20:30,1,27.29653223
S26_O,0,0 days 13:21:00,2,56.06955359
S26_O,1,0 days 13:21:00,2,50.65616759
S30_O,0,0 days 13:21:00,1,22.70340966
S30_O,1,0 days 13:21:00,1,20.01312086
S33_O,0,0 days 13:21:00,1,21.22703267
S33_O,1,0 days 13:21:00,0,0.0
S35_O,0,0 days 13:21:00,1,19.68503792
S35_O,1,0 days 13:21:00,1,21.12860752
S40_O,0,0 days 13:21:00,1,23.75328008
S40_O,1,0 days 13:21:00,1,23.29396248
S45_O,0,0 days 13:21:00,1,19.68503796
S45_O,1,0 days 13:21:00,1,20.37401436
S48_O,0,0 days 13:21:00,2,45.99735771
S50_O,0,0 days 13:21:00,2,46.06299157
S50_O,1,0 days 13:21:00,1,19.68503797
S53_O,0,0 days 13:21:00,1,19.91469644
S53_O,1,0 days 13:21:00,1,19.81627124
S58_O,0,0 days 13:21:00,2,47.93307016
S58_O,1,0 days 13:21:00,0,0.0
S59_O,0,0 days 13:21:00,1,20.07873894
S59_O,1,0 days 13:21:00,1,19.68503814
S64_O,0,0 days 13:21:00,0,0.0
S66_O,0,0 days 13:21:00,1,22.30965563
S66_O,1,0 days 13:21:00,1,35.30178203
S26_O,0,0 days 13:21:30,1,23.62204599
S26_O,1,0 days 13:21:30,1,22.11285959
S30_O,0,0 days 13:21:30,1,22.04724166
S30_O,1,0 days 13:21:30,0,0.0
S33_O,0,0 days 13:21:30,1,21.98162587
S35_O,0,0 days 13:21:30,2,47.17847712
S35_O,1,0 days 13:21:30,1,22.21128472
S40_O,0,0 days 13:21:30,1,20.17716448
S40_O,1,0 days 13:21:30,1,21.65354248
S45_O,0,0 days 13:21:30,1,20.24278076
S45_O,1,0 days 13:21:30,1,19.98031356
S48_O,0,0 days 13:21:30,1,20.04591331
S50_O,0,0 days 13:21:30,1,21.48949997
S50_O,1,0 days 13:21:30,0,0.0
S53_O,0,0 days 13:21:30,1,22.27690124
S53_O,1,0 days 13:21:30,0,0.0
S58_O,0,0 days 13:21:30,1,21.85039216
S58_O,1,0 days 13:21:30,1,28.01837116
S59_O,0,0 days 13:21:30,1,20.47243974
S59_O,1,0 days 13:21:30,0,0.0
S64_O,0,0 days 13:21:30,1,21.39107504
S66_O,0,0 days 13:21:30,2,50.72173003
S66_O,1,0 days 13:21:30,2,54.92120523
S26_O,0,0 days 13:22:00,1,19.68503799
S26_O,1,0 days 13:22:00,1,19.84907999
S30_O,0,0 days 13:22:00,1,20.27558806
S30_O,1,0 days 13:22:00,0,0.0
S33_O,0,0 days 13:22:00,1,23.62204587
S33_O,1,0 days 13:22:00,0,0.0
S35_O,0,0 days 13:22:00,1,21.52230832
S35_O,1,0 days 13:22:00,0,0.0
S40_O,0,0 days 13:22:00,2,47.04724408
S40_O,1,0 days 13:22:00,1,20.89894928
S45_O,0,0 days 13:22:00,1,19.84907996
S45_O,1,0 days 13:22:00,1,20.47243956
S48_O,0,0 days 13:22:00,0,0.0
S50_O,0,0 days 13:22:00,1,21.81758397
S50_O,1,0 days 13:22:00,1,20.93175717
S53_O,0,0 days 13:22:00,1,22.60498524
S53_O,1,0 days 13:22:00,1,19.91469644
S58_O,0,0 days 13:22:00,1,20.20997216
S58_O,1,0 days 13:22:00,0,0.0
S59_O,0,0 days 13:22:00,1,26.77165234
S59_O,1,0 days 13:22:00,0,0.0
S64_O,0,0 days 13:22:00,1,19.68503824
S66_O,0,0 days 13:22:00,2,52.46057523
S66_O,1,0 days 13:22:00,2,53.54325243
S26_O,0,0 days 13:22:30,1,22.34251839
S26_O,1,0 days 13:22:30,1,23.88451319
S30_O,0,0 days 13:22:30,2,48.16272806
S30_O,1,0 days 13:22:30,0,0.0
S33_O,0,0 days 13:22:30,1,21.71915867
S33_O,1,0 days 13:22:30,0,0.0
S35_O,0,0 days 13:22:30,1,20.14435552
S40_O,0,0 days 13:22:30,1,21.65354248
S40_O,1,0 days 13:22:30,1,20.34120648
S45_O,0,0 days 13:22:30,1,21.06299076
S45_O,1,0 days 13:22:30,1,21.06299076
S48_O,0,0 days 13:22:30,1,19.75063771
S50_O,0,0 days 13:22:30,1,19.91469677
S50_O,1,0 days 13:22:30,1,19.71784637
S53_O,0,0 days 13:22:30,1,19.68503764
S53_O,1,0 days 13:22:30,0,0.0
S58_O,0,0 days 13:22:30,1,20.30839736
S58_O,1,0 days 13:22:30,1,23.39238696
S59_O,0,0 days 13:22:30,1,19.94750534
S59_O,1,0 days 13:22:30,0,0.0
S64_O,0,0 days 13:22:30,1,19.88188864
S66_O,0,0 days 13:22:30,2,52.23091643
S66_O,1,0 days 13:22:30,1,22.27684723
S26_O,0,0 days 13:23:00,2,70.76770448
S26_O,1,0 days 13:23:00,3,84.74408288
S30_O,0,0 days 13:23:00,2,51.54199326
S30_O,1,0 days 13:23:00,1,21.19422326
S33_O,0,0 days 13:23:00,1,20.04593027
S35_O,0,0 days 13:23:00,1,19.68503792
S35_O,1,0 days 13:23:00,0,0.0
S40_O,0,0 days 13:23:00,1,21.68635088
S40_O,1,0 days 13:23:00,2,48.52362207
S45_O,0,0 days 13:23:00,2,48.35957956
S45_O,1,0 days 13:23:00,1,19.68503796
S48_O,0,0 days 13:23:00,0,0.0
S50_O,0,0 days 13:23:00,1,20.27558917
S50_O,1,0 days 13:23:00,1,21.12860757
S53_O,0,0 days 13:23:00,1,19.75065444
S53_O,1,0 days 13:23:00,1,27.13254424
S58_O,0,0 days 13:23:00,2,47.34251896
S58_O,1,0 days 13:23:00,1,19.81627136
S59_O,0,0 days 13:23:00,1,22.63779414
S59_O,1,0 days 13:23:00,0,0.0
S64_O,0,0 days 13:23:00,2,46.71915984
S64_O,1,0 days 13:23:00,1,20.07873904
S66_O,0,0 days 13:23:00,2,48.75322603
S66_O,1,0 days 13:23:00,2,54.03537843
S26_O,0,0 days 13:23:30,2,53.37926479
S26_O,1,0 days 13:23:30,2,52.13254559
S30_O,0,0 days 13:23:30,1,21.25984006
S30_O,1,0 days 13:23:30,1,19.68503686
S33_O,0,0 days 13:23:30,1,21.88320067
S35_O,0,0 days 13:23:30,1,20.47243952
S35_O,1,0 days 13:23:30,0,0.0
S40_O,0,0 days 13:23:30,1,21.52230888
S40_O,1,0 days 13:23:30,1,21.16141648
S45_O,0,0 days 13:23:30,2,48.32677116
S45_O,1,0 days 13:23:30,1,20.11154716
S48_O,0,0 days 13:23:30,1,22.08003411
S50_O,0,0 days 13:23:30,1,19.71784637
S50_O,1,0 days 13:23:30,1,21.09579917
S53_O,0,0 days 13:23:30,1,20.07873844
S53_O,1,0 days 13:23:30,1,16.40419764
S58_O,0,0 days 13:23:30,1,20.17716376
S58_O,1,0 days 13:23:30,1,17.35564136
S59_O,0,0 days 13:23:30,1,21.25984134
S59_O,1,0 days 13:23:30,0,0.0
S64_O,0,0 days 13:23:30,1,20.70209864
S66_O,0,0 days 13:23:30,1,23.06424883
S66_O,1,0 days 13:23:30,2,49.17973523
S26_O,0,0 days 13:24:00,2,50.62335919
S26_O,1,0 days 13:24:00,1,19.91469679
S30_O,0,0 days 13:24:00,0,0.0
S30_O,1,0 days 13:24:00,1,19.68503686
S33_O,0,0 days 13:24:00,1,20.07873867
S35_O,0,0 days 13:24:00,1,20.07873872
S35_O,1,0 days 13:24:00,1,19.68503792
S40_O,0,0 days 13:24:00,2,47.53937008
